property_id,living_area,total_area,rooms,bathrooms,bedrooms,garage,garden,balcony,furnished,pool,floors,price,latitude,longitude,type_apartment,type_house,description
4826,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,800.0,36.7531147,10.0685193663,1,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 800 TND."
4827,482.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,361500.0,36.8113307,10.0947037,0,0,"This property offers 482 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 361500 TND."
4828,181.0,181.0,4.0,2.0,3.0,0,0,1,0,0,2.0,676618.0,33.687261879,-5.3570109556,0,1,"This property offers 181 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 676618 TND."
4829,134.0,192.0,4.0,1.0,3.0,0,0,1,0,0,5.0,340000.0,36.85483045,10.2847585688,0,1,"This property offers 134 m² of living space on a 134 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 340000 TND."
4830,120.0,192.0,4.0,1.0,3.0,0,1,0,0,0,4.0,250000.0,36.8327914,10.1641859,0,1,"This property offers 120 m² of living space on a 120 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a garden. Ideal for residential use. The asking price is approximately 250000 TND."
4831,163.0,248.0,4.0,2.0,3.0,1,0,0,0,0,2.0,650000.0,36.8790882,10.327678,0,1,"This property offers 163 m² of living space on a 145 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage. Ideal for residential use. The asking price is approximately 650000 TND."
4832,117.0,192.0,3.0,2.0,2.0,1,0,0,0,0,6.0,420000.0,36.8445302,10.1503899,0,1,"This property offers 117 m² of living space on a 117 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. The property spans 6 floors. It also features a garage. Ideal for residential use. The asking price is approximately 420000 TND."
4833,193.0,193.0,4.0,2.0,3.0,0,0,1,0,0,3.0,547266.0,36.4693627,10.7809776,0,1,"This property offers 193 m² of living space on a 193 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 3 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 547266 TND."
4834,59.0,59.0,2.0,1.0,3.0,0,0,0,0,1,2.0,278606.0,36.4012665,10.5572826516,0,1,"This property offers 59 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool. Ideal for residential use. The asking price is approximately 278606 TND."
4835,118.0,118.0,4.0,2.0,3.0,0,0,1,0,0,5.0,328360.0,36.8002068,10.1857757,0,1,"This property offers 118 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 328360 TND."
4836,163.0,120.0,3.0,1.0,3.0,0,0,0,1,0,2.0,437811.0,36.8184978367,10.1853806811,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 437811 TND."
4837,202.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,712051.0,36.4012665,10.5572826516,0,1,"This property offers 202 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 712051 TND."
4838,124.0,124.0,3.0,2.0,2.0,1,0,1,0,0,1.0,480000.0,36.8474764,10.1826173,0,1,"This property offers 124 m² of living space on a 124 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. It also features a garage, a balcony. Ideal for residential use. The asking price is approximately 480000 TND."
4839,420.0,260.0,4.0,1.0,3.0,0,0,0,0,0,2.0,1253733.0,36.0317203,10.5064796,0,1,"This property offers 420 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 1253733 TND."
4840,163.0,200.0,5.0,3.0,4.0,1,1,1,0,0,2.0,690000.0,36.8491478,10.2639359,0,1,"This property offers 163 m² of living space on a 188 m² plot. It includes 5 rooms, 4 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a garage, a balcony, a garden. Ideal for residential use. The asking price is approximately 690000 TND."
4841,15.545,15.545,4.0,1.0,3.0,0,0,0,0,0,2.0,650.0,36.385973755,10.4582026824,1,0,"This property offers 15 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 650 TND."
4842,250.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,527364.0,35.8288284,10.6405254,0,1,"This property offers 250 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 527364 TND."
4843,586.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,487500.0,36.385973755,10.4582026824,1,0,"This property offers 586 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 487500 TND."
4844,129.0,192.0,3.0,1.0,2.0,0,0,1,0,0,4.0,475000.0,36.405222,10.5681321,0,1,"This property offers 129 m² of living space on a 129 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 475000 TND."
4845,163.0,192.0,2.0,1.0,3.0,0,0,0,1,0,2.0,597016.0,36.8159278,10.3042378,0,1,"This property offers 163 m² of living space on a 115 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 597016 TND."
4846,168.0,168.0,4.0,2.0,3.0,0,0,1,0,0,2.0,383085.0,36.7624363,9.8336190783,0,1,"This property offers 168 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 383085 TND."
4847,120.0,120.0,3.0,1.0,2.0,0,0,0,0,0,2.0,157214.0,36.8002068,10.1857757,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 157214 TND."
4848,127.0,192.0,4.0,1.0,3.0,1,0,1,0,0,1.0,330000.0,36.8491478,10.2639359,0,1,"This property offers 127 m² of living space on a 127 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. It also features a garage, a balcony. Ideal for residential use. The asking price is approximately 330000 TND."
4849,50.0,61.0,4.0,1.0,3.0,0,0,0,0,0,5.0,153234.0,35.8749788,10.5935183037,0,1,"This property offers 50 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. Ideal for residential use. The asking price is approximately 153234 TND."
4850,324.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,220000.0,36.8606537,10.208700573,0,0,"This property offers 324 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 220000 TND."
4851,140.0,140.0,3.0,1.0,2.0,0,0,1,0,0,1.0,330000.0,36.9051527,10.2982512,0,1,"This property offers 140 m² of living space on a 140 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. It also features a balcony. Ideal for residential use. The asking price is approximately 330000 TND."
4852,182.0,192.0,5.0,1.0,3.0,0,0,0,0,0,1.0,550000.0,36.8749751,10.2454267,0,1,"This property offers 182 m² of living space on a 150 m² plot. It includes 5 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 550000 TND."
4853,50.0,65.0,2.0,1.0,3.0,0,0,0,0,0,7.0,207920.0,35.8288284,10.6405254,0,1,"This property offers 50 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 7 floors. Ideal for residential use. The asking price is approximately 207920 TND."
4854,107.0,107.0,4.0,1.0,3.0,0,0,1,0,0,1.0,233831.0,33.687261879,-5.3570109556,0,1,"This property offers 107 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. It also features a balcony. Ideal for residential use. The asking price is approximately 233831 TND."
4855,154.0,119.0,4.0,1.0,3.0,0,0,0,0,0,2.0,491624.0,35.8288284,10.6405254,0,1,"This property offers 154 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 491624 TND."
4856,74.0,192.0,3.0,1.0,3.0,0,0,0,1,0,5.0,313434.0,35.8288284,10.6405254,0,1,"This property offers 74 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 313434 TND."
4857,350.0,150.0,3.0,1.0,3.0,0,0,0,1,0,2.0,1293536.0,35.90524105,10.5620744856,0,1,"This property offers 350 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1293536 TND."
4858,108.0,108.0,3.0,1.0,2.0,0,0,0,0,0,2.0,278606.0,35.8288284,10.6405254,0,1,"This property offers 108 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 278606 TND."
4859,102.0,192.0,4.0,2.0,3.0,0,0,1,0,0,2.0,573009.0,36.4012665,10.5572826516,0,1,"This property offers 102 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 573009 TND."
4860,150.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,562777.0,36.4512897,10.7355915,0,1,"This property offers 150 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 562777 TND."
4861,77.0,92.0,2.0,1.0,3.0,0,0,0,1,0,4.0,1069123.0,36.8002068,10.1857757,0,1,"This property offers 77 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1069123 TND."
4862,129.0,192.0,3.0,1.0,2.0,0,0,1,0,0,4.0,475000.0,36.405222,10.5681321,0,1,"This property offers 129 m² of living space on a 129 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 475000 TND."
4863,80.0,105.0,3.0,1.0,3.0,0,0,0,0,0,7.0,335286.0,35.8288284,10.6405254,0,1,"This property offers 80 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 7 floors. Ideal for residential use. The asking price is approximately 335286 TND."
4864,245.0,245.0,4.0,2.0,3.0,1,1,0,0,1,2.0,270000.0,36.385973755,10.4582026824,1,0,"This property offers 245 m² of living space on a 120 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a garden, a swimming pool. This property serves other purposes. The asking price is approximately 270000 TND."
4865,105.0,64.0,3.0,1.0,2.0,0,0,0,0,0,2.0,260000.0,36.8491478,10.2639359,0,1,"This property offers 105 m² of living space on a 105 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 260000 TND."
4866,161.0,161.0,4.0,2.0,3.0,0,0,1,0,0,6.0,527364.0,33.687261879,-5.3570109556,0,1,"This property offers 161 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 6 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 527364 TND."
4867,139.0,192.0,4.0,2.0,3.0,0,0,0,0,0,1.0,585000.0,36.85483045,10.2847585688,0,1,"This property offers 139 m² of living space on a 139 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. Ideal for residential use. The asking price is approximately 585000 TND."
4868,267.0,192.0,4.0,2.0,3.0,0,1,0,0,0,6.0,729000.0,36.8622616,10.1697459,0,1,"This property offers 267 m² of living space on a 155 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 6 floors. It also features a garden. Ideal for residential use. The asking price is approximately 729000 TND."
4869,163.0,160.0,4.0,1.0,3.0,0,0,0,0,0,2.0,368159.0,36.8002068,10.1857757,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 368159 TND."
4870,182.0,192.0,5.0,1.0,3.0,0,0,0,0,0,1.0,550000.0,36.8749751,10.2454267,0,1,"This property offers 182 m² of living space on a 150 m² plot. It includes 5 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 550000 TND."
4871,500.0,255.0,4.0,1.0,3.0,0,0,0,1,0,2.0,746270.0,35.8288284,10.6405254,0,1,"This property offers 500 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 746270 TND."
4872,122.0,192.0,4.0,1.0,3.0,1,0,0,0,0,2.0,386000.0,36.8622616,10.1697459,0,1,"This property offers 122 m² of living space on a 122 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a garage. Ideal for residential use. The asking price is approximately 386000 TND."
4873,144.0,144.0,4.0,1.0,3.0,0,0,1,0,0,2.0,358209.0,36.8491478,10.2639359,0,1,"This property offers 144 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 358209 TND."
4874,104.0,125.0,3.0,1.0,3.0,0,0,0,0,0,8.0,268656.0,35.8288284,10.6405254,0,1,"This property offers 104 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 8 floors. Ideal for residential use. The asking price is approximately 268656 TND."
4875,120.0,192.0,4.0,1.0,3.0,0,0,1,0,0,3.0,240000.0,33.7735976,10.8861887575,0,1,"This property offers 120 m² of living space on a 120 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 240000 TND."
4876,163.0,120.0,3.0,1.0,3.0,0,0,0,1,0,2.0,437811.0,36.8184978367,10.1853806811,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 437811 TND."
4877,198.0,90.0,3.0,1.0,2.0,0,1,1,1,1,5.0,340000.0,35.8408704,10.60015645,0,1,"This property offers 198 m² of living space on a 108 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony, a garden, a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 340000 TND."
